Count      N          d          Go Home   
1313     5120       13         77841     
12194     5120       13         122139    
8788     5120       13         87198     
12350     5120       13         98760     
6253     5120       13         77079     
12831     5120       13         90374     
11960     5120       13         100308    
6285     5120       15         110646    
2490     5120       15         94381     
14340     5120       15         100090    
8460     5120       15         86023     
2235     5120       15         98311     
1605     5120       15         73913     
14565     5120       15         110749    
13740     5120       15         99999     
8940     5120       15         84648     
2640     5120       15         86818     
3750     5120       15         92279     
6555     5120       15         114403    
13155     5120       15         83768     
14295     5120       15         82768     
4365     5120       15         97424     
9120     5120       15         90886     
13395     5120       15         88994     
750     5120       15         88458     
9165     5120       15         80174     
13695     5120       15         99577     
5625     5120       15         80597     
6000     5120       15         84579     
3930     5120       15         79011     
13680     5120       15         98006     
13920     5120       15         88123     
13260     5120       15         81343     
13095     5120       15         94359     
2625     5120       15         72237     
8595     5120       15         86634     
5955     5120       15         121284    
8490     5120       15         98475     
2760     5120       15         95223     
9315     5120       15         92234     
14190     5120       15         107511    
6420     5120       15         88219     
3090     5120       15         99981     
13785     5120       15         90609     
1185     5120       15         81424     
4875     5120       15         88887     
14085     5120       15         98494     
13695     5120       15         111784    
13800     5120       15         86459     
6045     5120       15         101725    
13245     5120       15         103833    
3630     5120       15         73271     
6285     5120       15         111422    
2445     5120       15         85629     
1080     5120       15         78292     
225     5120       15         76281     
2625     5120       15         80340     
13695     5120       15         104622    
14010     5120       15         132576    
1470     5120       15         83758     
13755     5120       15         88251     
2145     5120       15         82744     
6345     5120       15         101840    
13920     5120       15         97490     
4770     5120       15         85135     
13545     5120       15         84748     
5910     5120       15         88001     
2910     5120       15         97577     
13860     5120       15         77597     
5415     5120       15         87838     
12900     5120       15         85668     
3120     5120       15         85668     
225     5120       15         73928     
6045     5120       15         97869     
8730     5120       15         86008     
5145     5120       15         119290    
13395     5120       15         87444     
13425     5120       15         90897     
6570     5120       15         94698     
6255     5120       15         100102    
3750     5120       15         103830    
13500     5120       15         83031     
10065     5120       15         97300     
4575     5120       15         95977     
9420     5120       15         84385     
13035     5120       15         115201    
2385     5120       15         78579     
13740     5120       15         104786    
9135     5120       15         86494     
2700     5120       15         80663     
6675     5120       15         93930     
8850     5120       15         95808     
1515     5120       15         76478     
6135     5120       15         85663     
13500     5120       15         100811    
12915     5120       15         86620     
2595     5120       15         81926     
9015     5120       15         80550     
4935     5120       15         92164     
14820     5120       15         110415    
4860     5120       15         96947     
13050     5120       15         95652     
13875     5120       15         91001     
9510     5120       15         108821    
1755     5120       15         82712     
14325     5120       15         97781     
4230     5120       15         96200     
17304     10240      3          75223     
14091     10240      3          81926     
4473     10240      3          74422     
9390     10240      3          80882     
18912     10240      3          74587     
7713     10240      3          71749     
17631     10240      3          70178     
7338     10240      3          76849     
10182     10240      3          67042     
5889     10240      3          89459     
18339     10240      3          71681     
5763     10240      3          71389     
10668     10240      3          84383     
13284     10240      3          82415     
6411     10240      3          68541     
9912     10240      3          85492     
5451     10240      3          75281     
18159     10240      3          75203     
17655     10240      3          74994     
12846     10240      3          100898    
14049     10240      3          89490     
3471     10240      3          84365     
7479     10240      3          77707     
18297     10240      3          79591     
4134     10240      3          91783     
4725     10240      3          76095     
12711     10240      3          83134     
2064     10240      3          81665     
6807     10240      3          85646     
12681     10240      3          75333     
5442     10240      3          74688     
1392     10240      3          75002     
18399     10240      3          88378     
10554     10240      3          74926     
9786     10240      3          80684     
18297     10240      3          77786     
3432     10240      3          72235     
2490     10240      3          80484     
1911     10240      3          79868     
1695     10240      3          86710     
17814     10240      3          83973     
6516     10240      3          79052     
13029     10240      3          80023     
10917     10240      3          71165     
17949     10240      3          91904     
10005     10240      3          91695     
18831     10240      3          74485     
1497     10240      3          88432     
9966     10240      3          75982     
10992     10240      3          81870     
5745     10240      3          89114     
17610     10240      3          87637     
2841     10240      3          70777     
5715     10240      3          97328     
13041     10240      3          75650     
16398     10240      3          83076     
7689     10240      3          76305     
10638     10240      3          80886     
10734     10240      3          78623     
8094     10240      3          76578     
1221     10240      3          74963     
17613     10240      3          81557     
13896     10240      3          70681     
17958     10240      3          70034     
8832     10240      3          75957     
13110     10240      3          73589     
11562     10240      3          70242     
18546     10240      3          86163     
18006     10240      3          72977     
10059     10240      3          75170     
8568     10240      3          74664     
13953     10240      3          82896     
2943     10240      3          78666     
5784     10240      3          86638     
17232     10240      3          75611     
18378     10240      3          74155     
10701     10240      3          72959     
17298     10240      3          75506     
18294     10240      3          83463     
18810     10240      3          77980     
17094     10240      3          74896     
18966     10240      3          71628     
18087     10240      3          78430     
12708     10240      3          91644     
9018     10240      3          72779     
5025     10240      3          66812     
16749     10240      3          81662     
18042     10240      3          80933     
18105     10240      3          85905     
16845     10240      3          78374     
13176     10240      3          75047     
1536     10240      3          80221     
2010     10240      3          73891     
10362     10240      3          79542     
18690     10240      3          78150     
12486     10240      3          72502     
10338     10240      3          71722     
8550     10240      3          77326     
4566     10240      3          77850     
18600     10240      3          81313     
14745     10240      5          92653     
14625     10240      5          94451     
14665     10240      5          113248    
15445     10240      5          102946    
11160     10240      5          108625    
14950     10240      5          112655    
10880     10240      5          111724    
10900     10240      5          116027    
1980     10240      5          110386    
2570     10240      5          111334    
10240     10240      5          99311     
14550     10240      5          115324    
10315     10240      5          101366    
6885     10240      5          123356    
4925     10240      5          108812    
7885     10240      5          94735     
11040     10240      5          106317    
10500     10240      5          115132    
10545     10240      5          104540    
6830     10240      5          97710     
10685     10240      5          97857     
5770     10240      5          119716    
7605     10240      5          109009    
15250     10240      5          111228    
15035     10240      5          110089    
5380     10240      5          103805    
2250     10240      5          97764     
1690     10240      5          120394    
11350     10240      5          117753    
4820     10240      5          135892    
3610     10240      5          102551    
10500     10240      5          116064    
11005     10240      5          111719    
15380     10240      5          90951     
14935     10240      5          102497    
14915     10240      5          118480    
3630     10240      5          106863    
14860     10240      5          111274    
15350     10240      5          116250    
14735     10240      5          109294    
5680     10240      5          128098    
11730     10240      5          116680    
6505     10240      5          99699     
16065     10240      5          107320    
14710     10240      5          105726    
4695     10240      5          119776    
10075     10240      5          105502    
4520     10240      5          123821    
8310     10240      5          98234     
2040     10240      5          84877     
13970     10240      5          98398     
4600     10240      5          111034    
14225     10240      5          103135    
3640     10240      5          93953     
3075     10240      5          107277    
15100     10240      5          112280    
6970     10240      5          109077    
11335     10240      5          98591     
6635     10240      5          97626     
4140     10240      5          99467     
14790     10240      5          89633     
6780     10240      5          107412    
8325     10240      5          103892    
15195     10240      5          103162    
9785     10240      5          124212    
15060     10240      5          104086    
10270     10240      5          112780    
10805     10240      5          104582    
5590     10240      5          131026    
14310     10240      5          102430    
5375     10240      5          114020    
6450     10240      5          107168    
10645     10240      5          101505    
3425     10240      5          107841    
14670     10240      5          105339    
15100     10240      5          106542    
10940     10240      5          111271    
14910     10240      5          106841    
5685     10240      5          128225    
15350     10240      5          117959    
5830     10240      5          112424    
8660     10240      5          106509    
10730     10240      5          105995    
14885     10240      5          114541    
15220     10240      5          119576    
15195     10240      5          102597    
10715     10240      5          107496    
5580     10240      5          106048    
2240     10240      5          103976    
6780     10240      5          102834    
10915     10240      5          106386    
15120     10240      5          124951    
8290     10240      5          99019     
15240     10240      5          105408    
15445     10240      5          108490    
15435     10240      5          115442    
1690     10240      5          114763    
3250     10240      5          96415     
15585     10240      5          103732    
6120     10240      5          111768    
16275     10240      7          130033    
11627     10240      7          149388    
630     10240      7          144397    
11550     10240      7          133223    
6867     10240      7          120911    
15974     10240      7          145527    
5257     10240      7          133807    
11459     10240      7          129709    
8589     10240      7          131355    
1981     10240      7          138523    
8799     10240      7          118569    
10633     10240      7          129620    
16184     10240      7          133073    
11284     10240      7          155480    
16415     10240      7          136783    
15561     10240      7          117026    
3122     10240      7          133770    
5131     10240      7          167728    
2835     10240      7          124425    
7119     10240      7          125234    
5467     10240      7          138296    
8232     10240      7          123095    
5621     10240      7          128960    
16464     10240      7          137650    
12194     10240      7          127707    
8939     10240      7          120271    
12187     10240      7          148018    
3045     10240      7          160113    
16653     10240      7          140298    
8785     10240      7          121849    
6923     10240      7          158837    
16156     10240      7          133305    
17136     10240      7          137854    
16331     10240      7          148068    
11760     10240      7          139549    
6419     10240      7          132767    
11921     10240      7          142134    
11221     10240      7          125780    
16394     10240      7          123776    
8736     10240      7          138406    
15771     10240      7          135601    
7413     10240      7          126993    
7322     10240      7          127338    
15491     10240      7          112441    
16247     10240      7          128206    
6615     10240      7          143949    
16758     10240      7          131989    
4865     10240      7          129938    
15729     10240      7          134555    
2275     10240      7          122692    
8904     10240      7          167511    
6328     10240      7          142864    
16807     10240      7          161987    
6650     10240      7          125956    
16443     10240      7          119829    
8862     10240      7          150221    
16758     10240      7          136416    
5152     10240      7          123657    
11683     10240      7          123486    
16653     10240      7          122704    
3017     10240      7          121477    
15988     10240      7          137950    
8120     10240      7          142966    
11529     10240      7          123882    
6972     10240      7          129944    
7595     10240      7          132747    
16065     10240      7          116829    
16128     10240      7          137900    
16716     10240      7          125064    
11445     10240      7          166679    
9051     10240      7          131140    
16107     10240      7          140090    
9520     10240      7          141075    
16310     10240      7          156202    
10955     10240      7          123538    
9030     10240      7          141852    
5719     10240      7          139135    
11228     10240      7          145975    
16611     10240      7          145910    
16534     10240      7          147108    
16170     10240      7          144168    
11557     10240      7          116436    
4501     10240      7          114600    
5726     10240      7          112232    
11403     10240      7          160340    
16744     10240      7          134818    
8974     10240      7          125622    
16415     10240      7          140752    
16653     10240      7          146217    
2562     10240      7          127902    
11186     10240      7          152473    
4501     10240      7          127081    
16310     10240      7          137916    
16037     10240      7          163420    
11557     10240      7          147203    
16198     10240      7          128406    
5796     10240      7          131529    
16366     10240      7          125302    
16492     10240      7          116230    
1302     10240      7          122952    
5733     10240      9          127032    
19602     10240      9          171354    
16740     10240      9          143106    
423     10240      9          128751    
10710     10240      9          159859    
8046     10240      9          148372    
12708     10240      9          178270    
18567     10240      9          212235    
3204     10240      9          145040    
18954     10240      9          145979    
13023     10240      9          166350    
10071     10240      9          152648    
17172     10240      9          138894    
18513     10240      9          158412    
6462     10240      9          146993    
13068     10240      9          163001    
10728     10240      9          161505    
1782     10240      9          143307    
8091     10240      9          142366    
19035     10240      9          150887    
14472     10240      9          164163    
18000     10240      9          184573    
19296     10240      9          141565    
13779     10240      9          138646    
18486     10240      9          159668    
2610     10240      9          184424    
19206     10240      9          136734    
18567     10240      9          186525    
19071     10240      9          158682    
19215     10240      9          183886    
8469     10240      9          150042    
2943     10240      9          170494    
16965     10240      9          170782    
18414     10240      9          177233    
4329     10240      9          156785    
19764     10240      9          164839    
18522     10240      9          151261    
2439     10240      9          143689    
13851     10240      9          172594    
2394     10240      9          183341    
18909     10240      9          187692    
12969     10240      9          193437    
5076     10240      9          140301    
10422     10240      9          164259    
8559     10240      9          158216    
19539     10240      9          156835    
18747     10240      9          169793    
18603     10240      9          163789    
18621     10240      9          133881    
19620     10240      9          196927    
10089     10240      9          161760    
11961     10240      9          181146    
18954     10240      9          158758    
18567     10240      9          157557    
432     10240      9          134888    
18810     10240      9          169607    
3384     10240      9          153725    
3465     10240      9          158023    
18711     10240      9          142640    
3735     10240      9          162688    
6534     10240      9          166859    
13239     10240      9          156612    
19962     10240      9          171221    
19053     10240      9          162756    
1350     10240      9          145065    
10710     10240      9          161297    
2988     10240      9          146268    
13590     10240      9          176505    
2079     10240      9          127192    
13743     10240      9          150082    
4914     10240      9          171126    
1953     10240      9          131518    
4599     10240      9          163935    
12753     10240      9          157209    
19143     10240      9          160100    
18855     10240      9          186838    
18954     10240      9          126893    
13221     10240      9          144190    
5913     10240      9          142889    
6390     10240      9          189635    
18864     10240      9          142690    
7704     10240      9          155308    
12978     10240      9          154440    
3555     10240      9          135414    
2277     10240      9          144828    
19278     10240      9          157199    
18207     10240      9          145905    
2304     10240      9          164642    
10215     10240      9          146834    
3600     10240      9          147726    
18333     10240      9          139099    
5481     10240      9          144469    
19350     10240      9          177050    
1557     10240      9          129395    
3141     10240      9          169777    
5040     10240      9          146456    
12357     10240      9          165883    
5463     10240      9          138199    
19233     10240      9          160874    
9963     10240      9          138634    
19217     10240      11         184105    
12804     10240      11         194702    
5478     10240      11         144542    
10307     10240      11         153556    
8613     10240      11         169494    
19261     10240      11         152135    
6567     10240      11         148896    
19448     10240      11         203366    
10043     10240      11         178005    
12727     10240      11         157659    
11308     10240      11         141597    
19514     10240      11         230015    
19294     10240      11         195673    
7051     10240      11         183790    
2937     10240      11         162554    
20317     10240      11         197239    
7337     10240      11         173430    
19250     10240      11         199816    
10010     10240      11         164300    
6237     10240      11         169940    
8712     10240      11         180319    
2431     10240      11         161335    
12078     10240      11         191810    
19437     10240      11         242767    
1012     10240      11         138669    
6842     10240      11         158467    
1353     10240      11         170155    
12496     10240      11         191076    
19723     10240      11         173612    
13156     10240      11         179077    
19261     10240      11         152709    
12034     10240      11         205029    
12947     10240      11         197150    
6787     10240      11         227231    
19294     10240      11         181203    
12254     10240      11         177709    
12650     10240      11         146678    
19030     10240      11         176113    
19272     10240      11         145924    
10109     10240      11         178336    
18909     10240      11         203550    
4983     10240      11         176064    
3630     10240      11         154493    
8437     10240      11         168464    
12265     10240      11         187478    
1562     10240      11         131844    
715     10240      11         173816    
18953     10240      11         187180    
12958     10240      11         184842    
7634     10240      11         163021    
6204     10240      11         163423    
18865     10240      11         161371    
8888     10240      11         135511    
12584     10240      11         171210    
3025     10240      11         166569    
4301     10240      11         147337    
4565     10240      11         168243    
7612     10240      11         172853    
12397     10240      11         177887    
18788     10240      11         163072    
1639     10240      11         150090    
7172     10240      11         170576    
1111     10240      11         151417    
12254     10240      11         212294    
9405     10240      11         169501    
12463     10240      11         171728    
19822     10240      11         166102    
18854     10240      11         145430    
12639     10240      11         180404    
13123     10240      11         176468    
11792     10240      11         143127    
7854     10240      11         162916    
7656     10240      11         161558    
5786     10240      11         184424    
9724     10240      11         188287    
19151     10240      11         201636    
19448     10240      11         211831    
3476     10240      11         155310    
19030     10240      11         161497    
6985     10240      11         181436    
1650     10240      11         146880    
7106     10240      11         177797    
13189     10240      11         153137    
2970     10240      11         166168    
7458     10240      11         159649    
12936     10240      11         169914    
19657     10240      11         176165    
19712     10240      11         163849    
19184     10240      11         170621    
12782     10240      11         159660    
19459     10240      11         201733    
9779     10240      11         189478    
6941     10240      11         158958    
5357     10240      11         166267    
19184     10240      11         179418    
12342     10240      11         162691    
12408     10240      11         159994    
12496     10240      11         184463    
6754     10240      11         177183    
12342     10240      11         146354    
15444     10240      13         231596    
12870     10240      13         231218    
11232     10240      13         231944    
18993     10240      13         216487    
15587     10240      13         220364    
15379     10240      13         209280    
8307     10240      13         171909    
15600     10240      13         195694    
14807     10240      13         220466    
10621     10240      13         183213    
18759     10240      13         194266    
8385     10240      13         175690    
19344     10240      13         188453    
2093     10240      13         160143    
18746     10240      13         197333    
15834     10240      13         206852    
11596     10240      13         228805    
16016     10240      13         197840    
11323     10240      13         182944    
7150     10240      13         191019    
19396     10240      13         219637    
13416     10240      13         171596    
3861     10240      13         188522    
19838     10240      13         216337    
12883     10240      13         157845    
7098     10240      13         174391    
14833     10240      13         172444    
13637     10240      13         212185    
15691     10240      13         186897    
13143     10240      13         164839    
18967     10240      13         209172    
7462     10240      13         220914    
15587     10240      13         153064    
12454     10240      13         164993    
19058     10240      13         192476    
12207     10240      13         201463    
1664     10240      13         155928    
15327     10240      13         165971    
6617     10240      13         199857    
19266     10240      13         213542    
8450     10240      13         251568    
19578     10240      13         209231    
19513     10240      13         226722    
1404     10240      13         157995    
18928     10240      13         164875    
15561     10240      13         270751    
15951     10240      13         174864    
11713     10240      13         169344    
19266     10240      13         182948    
12974     10240      13         192849    
19422     10240      13         178143    
5590     10240      13         173736    
19890     10240      13         204575    
19734     10240      13         176553    
19279     10240      13         200425    
17316     10240      13         182714    
12857     10240      13         142186    
18707     10240      13         241134    
19591     10240      13         148123    
3302     10240      13         174708    
19799     10240      13         179994    
15392     10240      13         172912    
1976     10240      13         171056    
8619     10240      13         158568    
14846     10240      13         176724    
7137     10240      13         200338    
19591     10240      13         179905    
1963     10240      13         183318    
19513     10240      13         206872    
4069     10240      13         167698    
19318     10240      13         208540    
15197     10240      13         209329    
19981     10240      13         172570    
19253     10240      13         186396    
6760     10240      13         186134    
19331     10240      13         227176    
18915     10240      13         176670    
19786     10240      13         187594    
4056     10240      13         177836    
9815     10240      13         209381    
6487     10240      13         206735    
15158     10240      13         184638    
11063     10240      13         203713    
19565     10240      13         206686    
6032     10240      13         196911    
19825     10240      13         203878    
12480     10240      13         187222    
13468     10240      13         218101    
5551     10240      13         181511    
20215     10240      13         194934    
14820     10240      13         230122    
15691     10240      13         195184    
15002     10240      13         180734    
18837     10240      13         225762    
2652     10240      13         178222    
4719     10240      13         182910    
19890     10240      13         196350    
6448     10240      13         191521    
19656     10240      13         202129    
19253     10240      13         188908    
24690     10240      15         229207    
26100     10240      15         214761    
20115     10240      15         189447    
25485     10240      15         210371    
25860     10240      15         187581    
4605     10240      15         209973    
15405     10240      15         254223    
24870     10240      15         243333    
18735     10240      15         183362    
25215     10240      15         261101    
7035     10240      15         179440    
5880     10240      15         188005    
25440     10240      15         170946    
19005     10240      15         183430    
23670     10240      15         241690    
3525     10240      15         219351    
19380     10240      15         170685    
6705     10240      15         223931    
19005     10240      15         253873    
18720     10240      15         210470    
15300     10240      15         221509    
25665     10240      15         159426    
1845     10240      15         210241    
3000     10240      15         170184    
2250     10240      15         167832    
5355     10240      15         196935    
7650     10240      15         192092    
19710     10240      15         294418    
25230     10240      15         181108    
4530     10240      15         188292    
24570     10240      15         178905    
23910     10240      15         238582    
7155     10240      15         199041    
24345     10240      15         215978    
5160     10240      15         204623    
5220     10240      15         199852    
25305     10240      15         186487    
19500     10240      15         200049    
3900     10240      15         244016    
24120     10240      15         168990    
24615     10240      15         182233    
3510     10240      15         190521    
20295     10240      15         217786    
24690     10240      15         153758    
12075     10240      15         173073    
3495     10240      15         179062    
24945     10240      15         196728    
25680     10240      15         194385    
24855     10240      15         235913    
9735     10240      15         224219    
2130     10240      15         173714    
9615     10240      15         212941    
8820     10240      15         198199    
24330     10240      15         235259    
4110     10240      15         174855    
25140     10240      15         227499    
23700     10240      15         222157    
20430     10240      15         193170    
12105     10240      15         213630    
5550     10240      15         223284    
24900     10240      15         210257    
24075     10240      15         246422    
5520     10240      15         174945    
18390     10240      15         164053    
3585     10240      15         177158    
25935     10240      15         208079    
24960     10240      15         199094    
4245     10240      15         171074    
2535     10240      15         171800    
3795     10240      15         170093    
24660     10240      15         211843    
4890     10240      15         193025    
24900     10240      15         196639    
9045     10240      15         209654    
3225     10240      15         224080    
9795     10240      15         196647    
2925     10240      15         184126    
24450     10240      15         179212    
25095     10240      15         179140    
14655     10240      15         195545    
25815     10240      15         171569    
25815     10240      15         252585    
23985     10240      15         188475    
18915     10240      15         207983    
2355     10240      15         189178    
9990     10240      15         185830    
25380     10240      15         190987    
25155     10240      15         223020    
15660     10240      15         215992    
3300     10240      15         176898    
25560     10240      15         209824    
24705     10240      15         180848    
6525     10240      15         201628    
2595     10240      15         165351    
12285     10240      15         200493    
24585     10240      15         236253    
4410     10240      15         189719    
14295     10240      15         222292    
14850     10240      15         203724    
19695     10240      15         180015    
35904     20480      3          165110    
35418     20480      3          165071    
10248     20480      3          178484    
35280     20480      3          190443    
18579     20480      3          163544    
11310     20480      3          154447    
19440     20480      3          150792    
25260     20480      3          163773    
35586     20480      3          157326    
35202     20480      3          151800    
3288     20480      3          165929    
17013     20480      3          165743    
36795     20480      3          168130    
36519     20480      3          173129    
34800     20480      3          160227    
15891     20480      3          156198    
25164     20480      3          175921    
10980     20480      3          176076    
19359     20480      3          170354    
13038     20480      3          195469    
10596     20480      3          169105    
19353     20480      3          151703    
19332     20480      3          165162    
6342     20480      3          159594    
3777     20480      3          153711    
20271     20480      3          155249    
14040     20480      3          150197    
34794     20480      3          182511    
5091     20480      3          148258    
37278     20480      3          158410    
36546     20480      3          149047    
25095     20480      3          162032    
33618     20480      3          192863    
27387     20480      3          148441    
19218     20480      3          166498    
20139     20480      3          166053    
36540     20480      3          188895    
34227     20480      3          176346    
26139     20480      3          164946    
35151     20480      3          154050    
25662     20480      3          163108    
14328     20480      3          197909    
3324     20480      3          149517    
37881     20480      3          190045    
37008     20480      3          173452    
37020     20480      3          147895    
1737     20480      3          157374    
36600     20480      3          179296    
15312     20480      3          150977    
16164     20480      3          171560    
34068     20480      3          163051    
36696     20480      3          195442    
25401     20480      3          146101    
36072     20480      3          163926    
35247     20480      3          173026    
35274     20480      3          157635    
25536     20480      3          174962    
19959     20480      3          151248    
35031     20480      3          181746    
16680     20480      3          199835    
36555     20480      3          150009    
35574     20480      3          156369    
17424     20480      3          169733    
35544     20480      3          200801    
23910     20480      3          155196    
34317     20480      3          159591    
26007     20480      3          177724    
4089     20480      3          163417    
3717     20480      3          164340    
34878     20480      3          197715    
15543     20480      3          165739    
13326     20480      3          161077    
18888     20480      3          162553    
36474     20480      3          174695    
8736     20480      3          187892    
34383     20480      3          157926    
36348     20480      3          151509    
32853     20480      3          151734    
20745     20480      3          149325    
20643     20480      3          181985    
27393     20480      3          182386    
36096     20480      3          168204    
13884     20480      3          155028    
35892     20480      3          163391    
25401     20480      3          193183    
25743     20480      3          165661    
27084     20480      3          190216    
6639     20480      3          172183    
16440     20480      3          162795    
36495     20480      3          152379    
7938     20480      3          167956    
24648     20480      3          160042    
18117     20480      3          174330    
12678     20480      3          158251    
26322     20480      3          154787    
17097     20480      3          155494    
35304     20480      3          189298    
2016     20480      3          169780    
26463     20480      3          182662    
34899     20480      3          155045    
28470     20480      5          219710    
13815     20480      5          238854    
30635     20480      5          216861    
29480     20480      5          213577    
30425     20480      5          208941    
31030     20480      5          217979    
16625     20480      5          251131    
30630     20480      5          215588    
29625     20480      5          251996    
1010     20480      5          198658    
30400     20480      5          230730    
6245     20480      5          233378    
21435     20480      5          260172    
30065     20480      5          299630    
6425     20480      5          200300    
29635     20480      5          202664    
30390     20480      5          227041    
29680     20480      5          221930    
6290     20480      5          224221    
30780     20480      5          229784    
29655     20480      5          240064    
6280     20480      5          246090    
19540     20480      5          199742    
21705     20480      5          236389    
21575     20480      5          227278    
30470     20480      5          236477    
6950     20480      5          223724    
4135     20480      5          223519    
8335     20480      5          229576    
29950     20480      5          242677    
1960     20480      5          268764    
14490     20480      5          234931    
30500     20480      5          237837    
30160     20480      5          248626    
3545     20480      5          231068    
30760     20480      5          207092    
13725     20480      5          226314    
7740     20480      5          225998    
29155     20480      5          209482    
21235     20480      5          217458    
14605     20480      5          225789    
6075     20480      5          214535    
21845     20480      5          242791    
6600     20480      5          205096    
20680     20480      5          233976    
11415     20480      5          244005    
30760     20480      5          223595    
30255     20480      5          190878    
11815     20480      5          237839    
30420     20480      5          244847    
30220     20480      5          226135    
16195     20480      5          212494    
28585     20480      5          221954    
31525     20480      5          241363    
30145     20480      5          263712    
29735     20480      5          230157    
30270     20480      5          213905    
22465     20480      5          247323    
30875     20480      5          245291    
29330     20480      5          230709    
29870     20480      5          260083    
30145     20480      5          232698    
16365     20480      5          217371    
13365     20480      5          208462    
30655     20480      5          212955    
5595     20480      5          216907    
29660     20480      5          220840    
9990     20480      5          198636    
30645     20480      5          227690    
8780     20480      5          227305    
6325     20480      5          217500    
29510     20480      5          208905    
21290     20480      5          217302    
13485     20480      5          230781    
7885     20480      5          224605    
11795     20480      5          250110    
13865     20480      5          251702    
21660     20480      5          244796    
16535     20480      5          223224    
21365     20480      5          257632    
13500     20480      5          231772    
3915     20480      5          219019    
12775     20480      5          217000    
30360     20480      5          240198    
4220     20480      5          231486    
31130     20480      5          247686    
20680     20480      5          207623    
21690     20480      5          237151    
13190     20480      5          240720    
28720     20480      5          206918    
6900     20480      5          208524    
15585     20480      5          254384    
29445     20480      5          255388    
21015     20480      5          202170    
5915     20480      5          227200    
1140     20480      5          213800    
29830     20480      5          216343    
16145     20480      5          221813    
29775     20480      5          212666    
20405     20480      5          234456    
18508     20480      7          273199    
6139     20480      7          317514    
8162     20480      7          257714    
10836     20480      7          273901    
31983     20480      7          282338    
19033     20480      7          259877    
8148     20480      7          320070    
23695     20480      7          289819    
32193     20480      7          286001    
6594     20480      7          257137    
30961     20480      7          275299    
9191     20480      7          297341    
18172     20480      7          338626    
14434     20480      7          272144    
12257     20480      7          252858    
32081     20480      7          294878    
33593     20480      7          275557    
12187     20480      7          283279    
32949     20480      7          241011    
31724     20480      7          268960    
33502     20480      7          270865    
23982     20480      7          284327    
24003     20480      7          268753    
33418     20480      7          276871    
32613     20480      7          293014    
18795     20480      7          251066    
5187     20480      7          319253    
18011     20480      7          266674    
18781     20480      7          269221    
23184     20480      7          273258    
24745     20480      7          278957    
18004     20480      7          284710    
23835     20480      7          274670    
32879     20480      7          287226    
24213     20480      7          251255    
6622     20480      7          255537    
7917     20480      7          307560    
8624     20480      7          305538    
31745     20480      7          269897    
32662     20480      7          369346    
32340     20480      7          289140    
18725     20480      7          310871    
23989     20480      7          298197    
15449     20480      7          281422    
7658     20480      7          264909    
32571     20480      7          264840    
11844     20480      7          301161    
33642     20480      7          373707    
32760     20480      7          289311    
